text,solution
"A few years before this time the old couple had had their grave-stone prepared, with an inscription and their names, but not the date.
30:30	N:N	N:N	In the evening the stone was taken to the churchyard, and laid on the grave.
31:31	N:N	N:N	A year later it was taken up, that Old Preben might be laid by the side of his wife.
32:32	N:N	N:N	They did not leave behind them wealth, they left behind them far less than people had believed they possessed; what there was went to families distantly related to them, of whom, till then, no one had ever heard.
33:33	N:N	N:S	The old house, with its balcony of wickerwork, and the bench at the top of the high steps, under the lime-tree, was considered, by the road-inspectors, too old and rotten to be left standing.
34:34	N:N	S:S	Afterwards, when the same fate befell the convent church, and the graveyard was destroyed, the grave-stone of Preben and Martha, like everything else, was sold to whoever would buy it.
35:35	N:N	N:N	And so it happened that this stone was not cut in two as many others had been, but now lies in the courtyard below, a scouring block for the maids, and a playground for the children.
36:36	N:N	S:S	The paved street now passes over the resting place of Old Preben and his wife; no one thinks of them any more now.",neutral
"And the old man who had spoken of all this shook his head mournfully, and said, ""Forgotten!",sadness
"Ah, yes, everything will be forgotten!""",neutral
And then the conversation turned on other matters.,neutral
"But the youngest child in the room, a boy, with large, earnest eyes, mounted upon a chair behind the window curtains, and looked out into the yard, where the moon was pouring a flood of light on the old gravestone,- the stone that had always appeared to him so dull and flat, but which lay there now like a great leaf out of a book of history.",neutral
"All that the boy had heard of Old Preben and his wife seemed clearly defined on the stone, and as he gazed on it, and glanced at the clear, bright moon shining in the pure air, it was as if the light of God's countenance beamed over His beautiful world.",neutral
"Forgotten!
43:43	N:N	N:N	Everything will be forgotten! still echoed through the room, and in the same moment an invisible spirit whispered to the heart of the boy, ""Preserve carefully the seed that has been entrusted to thee, that it may grow and thrive.",neutral
Guard it well.,neutral
"Through thee, my child, shall the obliterated inscription on the old, weather-beaten grave-stone go forth to future generations in clear, golden characters.",neutral
"The old pair shall again wander through the streets arm-in-arm, or sit with their fresh, healthy cheeks on the bench under the lime-tree, and smile and nod at rich and poor.",neutral
The seed of this hour shall ripen in the course of years into a beautiful poem.,neutral
"The beautiful and the good are never forgotten, they live always in story or in song.""",neutral
A VERY old house stood once in a street with several that were quite new and clean.,neutral
"The date of its erection had been carved on one of the beams, and surrounded by scrolls formed of tulips and hop-tendrils; by this date it could be seen that the old house was nearly three hundred years old.",neutral
"Verses too were written over the windows in old-fashioned letters, and grotesque faces, curiously carved, grinned at you from under the cornices.",neutral
"One story projected a long way over the other, and under the roof ran a leaden gutter, with a dragon's head at the end.",neutral
"The rain was intended to pour out at the dragon's mouth, but it ran out of his body instead, for there was a hole in the gutter.",neutral
"The other houses in the street were new and well built, with large window panes and smooth walls.",neutral
Any one could see they had nothing to do with the old house.,neutral
"Perhaps they thought, ""How long will that heap of rubbish remain here to be a disgrace to the whole street.",neutral
