text,solution
"oh, okay, yeah. put stuff room, stuff room.",6
"well there’s yore. uh, y’know, yesteryear.",6
"yeah no, i’m telling rachel great eye stuff.",6
"ross, y’know ever decide need redecorate—and think should.",6
"should, ask rachel help.",6
oh honey doesn’t need help.,6
"oh, come on! think he’s ready get rid of, call it? cheap knock-offs dinosaur junk.",0
really?!,5
"hey, y’know what?",5
"since great sense need, uh ooh, here’s-here’s 60 bucks, don’t take phoebe colonial flea market get stuff.",6
"y’know what? don’t, don’t think phoebe really wants come.",0
no! want to!,0
"oh, want to.",6
want to.,6
yeah!,0
"wow, really pretty feet.",5
old things.,1
"would mind spending time siadic area, it’s killing today.",3
"mean the—okay siadic, mean towel covered portion.",6
yeah.,6
"sure, yeah, that, yeah, umm, y'know, muscles siadic area get y’know, real nice tight.",6
"umm, tell rick, umm, injure area.",5
"oh, 16-hour sit-in greenpeace.",6
oh.,6
ow! bite me?,5
no!,5
"um, that's it.",6
no.,6
crew guy.,6
yeah.,6
following me?,3
"mean, week long everywhere look there's you.",6
"return calls, sent back letters....",1
what?,5
"one chance ursula, please?",1
okay.,6
"okay, coffee house. play music.",6
good deal.,0
go.,6
thank you.,6
hi!,0
"hi! right, let’s go shoppin’!!",0
"um, y'know, go ah, there’s something need say.",2
"oh, okay.",6
"i’ve kinda ah, crush you.",2
"since ross, i-i didn’t anything it.",0
"but, you’re not, i’d really like ask sometime.",2
"so-so that’s-that’s i’m doing, now.",2
wow! umm....,5
dropped cup.,6
"hello, tiny embryos.",6
"well, i’m-i’m phoebe buffay, hi!",0
i’m-i’m-i’m hoping uterus next nine months.,0
"know, we’re frank alice, know, you’ve there!",0
"umm, y’know want much, guys get there, really grab on.",0
"okay, and-and promise i’ll keep safe warm you’re ready take home, so… oh!",0
"also, umm next time see me, i’m screaming, don’t worry, that’s what’s supposed happen.",6
ready?,6
uh-huh. good luck.,1
await data recent mri scans dna testing call question information gathered years simple carbon dating.,6
"look woman sitting pool getting tan... leathery wrinkled, i'm",1
i'm brother.,6
children drake?! huh!? no!! no!! no! god!,3
don’t try massaging breast stimulate flow.,6
kidding me?!,3
it’s frustrating! doesn’t want breast?!,3
don’t know! maybe she’s crazy!,3
"hey joey, got beer you.",6
"uh, mean ""for whom?""",6
"sure, listen gonna order pizza, wanna share one?",6
"pizza, heh, like never before...ba dum bum cheshhh.",6
something wrong?,6
"right, right, let's get open okay?",6
hot.,6
i'm lovable.,6
clearly there's vibe going us.,6
"but, we're roommates huge mistake us continue road.",6
joey...,6
"oh it’s not, it’s not. it’s first date. i’m",2
"ho-oh, he’s gonna get some!",0
glare streetlight apartment.,6
"y’know umm, he’s closed drapes nice, pleasant conversation little sister.",6
"well, i’m bed!",6
funny waiter! nut!,0
"y'know, breadstick fangs always funny.",0
"no, make funny. funny one!",0
"uhh, look katie, uh listen, we-we need talk.",2
okay?,6
"umm, look like you.",2
"i-i really do, like lot.",2
okay?,3
"sometimes you, playfully punch like it-it feels like someone's hitting tiny",0
"aww, like could hurt you. making fun size? make fun size!",5
"oh, joey! sorry!",5
made head department!,0
"no, get teach one advanced classes! didn’t get head department?",0
"oh! hey rach, listen umm",6
yeah.,6
"got big date coming up, know good restaurant?",6
"uh, paul’s café. got great food it’s really romantic.",6
"ooh, great! thanks!",0
"yeah! oh, afterwards take",6
"sure naming lot ways postpone sex, i’ll tell ya",6
"ooh, miss dating.",1
gettin’ dressed going fancy restaurant.,6
"i’m gonna able long, it’s much fun!",0
mean sitting home worrying giving birth sixteen pound baby fun.,6
"hey, y’know what?",6
huh?,6
don’t take out?,6
"what?! joey, don’t want go date pregnant lady.",5
yes do!,0
"we’re gonna go out, we’re gonna good time, take mind childbirth c-sections and-and giant baby heads stretching",0
okay! i’ll go ya! i’ll go! i’ll go ya.,0
i’ll fun.,6
right?,6
hi!,0
hey!,0
"joey, gotta tell ya, i've thinking",6
"oh, know, writing good, director good, and... co-star's good",0
"god, tell happens tomorrow!",0
"ow, i'm going script now! wanna read lines me?",5
"me? oh, no, actress.",4
"oh, right, ask monica.",6
"oh screw her, part mine!",3
"right... ok, top page, right here.",6
"okay.. hello drake, i'm surprised see here.",5
can't believe married him.,5
choice have. keeping sister,3
us? everything feel other.,1
over!,0
i?,5
"knowing i'll never hold arms again, touch skin, feel lips, knowing i'll never make love you?",1
accept that...,1
never kiss kiss right now.,1
kiss me.,0
what?,5
"come on, know, thanksgiving. ooh, got bigger half. what'd wish for?",0
bigger half.,6
i'd like propose toast.,0
"little toast here, ding ding.",0
"know kind thanksgiving planned, me, really great, know, think involve divorce projectile vomiting.",0
"anyway, thinking, mean, gone vail, guys'd family, syphilis stuff, together, know?",3
guess i'm trying say i'm thankful thanksgivings sucked.,0
that's sweet.,0
"hey, here's lousy christmas.",0
crappy new year.,0
"here, here!",0
"now, hold on!",3
hold on!,3
"look, look, daughter supposed leave tonight honeymoon, now-now you-you tell i’m gonna airport hope she’ll too!",3
"oh yeah, said rachel’s name, didn’t mean anything, okay?",3
she’s-she’s friend that’s all!,3
that’s all!,1
tell emily love can’t imagine spending life anyone else.,3
"please, promise you’ll tell that.",1
"right, i’ll tell her. come bugger face!",3
call me.,6
"spend half life bathroom, don’t ever go bloody window!",3
happened?!!,5
"well, don’t know!!",5
fell asleep! all.,6
"yeah. yep. yeah. right, well uh, i’d better go.",6
think would best.,6
"yeah. right, i’ll talk later.",6
okay. this!,3
no! never! never! bye.,3
touch! touch!,6
"umm ma’am, minute? kind bad news. don’t think move tulsa.",1
what?,5
"it’s funny story, actually.",6
"kind fell asleep meeting morning said i’d move tulsa, didn’t really know saying.",6
fell asleep?,5
"night worried meeting, ain’t funny?",2
irony?,5
"fan, alright.",6
"see, here’s thing.",6
went home told wife tulsa won’t go.,6
"see, me, love tulsa!",0
tulsa heaven!,0
tulsa italy—please don’t make go there!,2
"chandler, i…",0
no!,2
"look, carol, call carol?",6
wh-why would name elaine?,0
"oh great picture son, strapping!",0
"that’s picture daughter, isn’t it, well she’s lovely.",0
like girl strong jaw.,1
i’ll call tulsa.,6
hi.,6
hey.,6
you?,6
"i'm bad. fortunately, blue's colour. how-how know here?",6
because... i'm monica geller. credit card using.,6
expecting.,5
"want know, turned in.",6
oh. thanks.,6
"no, thank you! given much! mean, you, would never gotten sing",0
"well, actually, got sing 'memo-'.",6
can't believe here.,5
"mean, gonna without you?",1
who's gonna crash embassy parties me?,1
who's gonna take,1
"uh... oh, mindy, stupid. oh, stupid.",4
mean?,6
smell familiar?,6
oh no.,2
"oh, sorry.",1
"me, sorry...",1
oh my.,5
"well, there's way i'm gonna get shot.",2
"maybe take needle thquirt mouth, know, like thquirt gun.",2
"doctor, see minute please? brother slight phobia needles.",6
tell thquirt gun idea?,6
"brother, phd would like know there's way treat orally.",6
"no, circumstances injection, now.",6
tho?,6
ohhh.,2
"that's good, seat.",6
"um, doctor says gotta needle.",6
"gonna brave, ok?",6
me?,6
ok.,6
ok. oh boy. doin' good. wanna squeeze hand?,6
yes!,2
"right, ross, squeeze hard.",6
"honey, really, squeeze hard!",3
let go hand!,3
you’re gonna love much. got sting tickets!!,0
oh god! love you! it?!,0
well…let’s say,6
"oo, seats?",0
"uh, middle balcony.",6
you’re mean old woman.,3
no! wait no! shut up—i mean don’t cry! let get checkbook!,1
"look honey, don’t this, okay?",5
it’s strength inside means me.,0
"you’re loyal, you’re honest, integrity!",0
that’s kind strength want man love!,0
means nothing me. come on!,3
"oh! hey, mr. treeger.",2
: doing?,6
ummm. oh! i’m sorry. it’s little old,0
: no! you’re clogging chute spent half-hour unclogging!,3
i’m sorry. didn’t—i don’t come lot.,1
": oh yeah, course don’t!",3
": ‘cause you’re little princess! ""daddy, buy pizza. daddy, buy candy factory. daddy, make cast",4
": think could make mess big man coveralls come clean up, huh?",3
"well, don’t think someone else change?",3
"okay, i’m sorry.",1
hello!,0
what's this?,6
oh right girl's phone number.,6
"yeah-yeah, is, phone number really hot girl gave me.",0
"big deal, mean home phone number, but... whoa!",5
"whoa-whoops, almost lost baby!",0
"yeah, lovely amanda gives number i-i go drop it.",3
thank you.,6
don’t know got opened?!,5
opened all?,5
"know! know! terrible person! mean, chandler never going trust anything ever again!",0
oh hey! got parent’s gift!,0
yeah. that?,6
"well, don’t know. think something salami.",1
hey! how’d go?,1
yeah. what-what tag say?,6
tag father! joey knows now?,1
"rach. do, happy you.",0
"oh wow, didn’t even try unhook bra!",5
ever gonna tell whoever is?,6
"no, will. i’m tonight.",6
"hey rach listen, matter guy says want know you’re gonna alone this.",0
i’m not?,5
listen uh… it’s scary world especially you’re single mom.,2
"y’know, always felt like this-this special bond.",6
"so, rachel green marry me?",0
thank you.,6
can’t can’t it!,3
"can’t believe her, y’know it’s just—it’s typical.",4
"monica, know you’re upset, don’t forget.",6
"going wedding, going throw bouquet,",6
paris?,6
take moonlit walk rue de la.,6
keep talking.,6
"sprinkle rose pedals bed make love. it’s romantic, can!",0
love you!,0
yes!,0
win again!,0
ha-ha!,0
that’s like 500 bucks owe me!,0
whoo-ho-hoo!,0
$500 loooot electricity!,0
whoo-ho-ho!,0
gotta buy food.,6
"okay, give chance win money back. okay? sudden death, one goal, $1,000.",6
serious?,5
oh yes!,3
"okay, get ready owe me!",0
okay.,6
"okay, go. ready?",6
no! no! no! no——one beat me.,3
"see? now, that’s little fake men supposed kicking.",2
that?!,5
"don’t worry, i’m brave!",1
brave!,2
i…i brave!,2
no-no-no-no!!,2
tell please?,6
hi!,0
hi. know time is?,6
it’s candy time! roommate says taste like little drops heaven.,0
oh please! hear that? little drops heaven.,0
4:00 a.m.,6
"so, get candy?",6
"sorry, us",6
"umm, listen sorry, i’ll put first thing morning.",1
"well okay, i’ll swing later. live building?",6
um-hmm.,6
mm! seems like would’ve remembered you!,5
mm! night gar’!,6
aaron! gotta let go. guy’s hammered!,0
"i’m sorry joey, long he’s he’s conscious we’re still shooting.",6
wouldn’t happen big fork?,6
"uh, talked director. that’s it, we’re done day.",6
well finished scene?,5
yeah! you…you wonderful.,0
you.,6
"got car, it’s right outside.",6
"oh, thank you. you’re welcome.",0
no-no-no! gotta go! come on! go.,2
ass?,0
these? look same?,6
definitely!,0
other!,6
"oh, no.",6
hey!,0
hi!,3
look amazing. i'm luckiest man world.,0
"ohh, get little luckier.",0
let see earrings.,6
"oh, honey, earrings",6
look great! boyfriend best taste what?,0
boyfriend really good taste!,0
thanks picking earrings man.,6
mm-hm,6
"know there’s hole there, really liked picture.",6
oh god! look this!,5
"okay,",6
don’t care! wires come loose head!,3
thought could follow wire could find did.,6
you?!,1
"no. disappears back behind baseboard. minute there, thought went downstairs.",6
didn’t. say hello mrs. chatracus.,6
oh god.,5
hello darling.,6
"hello, mrs. chatracus.",6
"okay, everybody clear? we’re gonna pick up…and move it. need teamwork, okay? we’re gonna",6
"ross, really don’t think",6
lift!! slide!,0
"okay, go.",6
"right everyone, lift! slide!!",0
"right carl, we’re next. remember, gonna be?",6
another,6
that’s right! gonna do?,6
"well, i’m gonna talk",6
"mean, realize feelings may never completely go away,",1
"oh?my gawd, i-i understand.",1
"i-i sorry, i’ll go.",1
"good-bye monica, wish lifetime happiness him.",1
"chandler, call goes pooper.",6
found identical hand twin!,0
"ohh,",6
no!,6
came here!,5
joey!,6
wonder is. weird.,6
"yeah, well, probably talking richard.",6
would stop that!,3
wanna know first thing said came back lunch richard?,6
feel anything him.,6
loves you!,1
really?,5
"yes! now, feels terrible! really wants make up! gotta find her.",3
okay.,6
good. really start wearing hats!,6
"mean, let meet him?",6
"mean, bring guy home, within five minutes they're him.",4
"mean, they're like- coyotes, picking weak members herd.",0
listen.,6
"someone who's seen fair share bad beef, i'll tell you: terrible thing.",6
"mean, they're friends, they're looking you.",6
"know. wish once, i'd bring guy home actually liked.",1
"well, realise odds happening little slimmer never get meet guy..",6
no-no-no-no. hey!,5
"anyway, go. okay, bye.",6
hey sweetie.,6
"hi sweetie. so, whispering?",6
can’t tell you. it’s secret.,6
secret? married people aren’t supposed secrets one another. much love respect one another.,3
awww. still no.,6
"i’m serious, tell",6
"really? okay, don’t tell happened ross junior year",6
"oh no-no, can’t that.",2
"tell me, i’ll tell phoebe said.",6
okay.,6
okay.,6
"so, ross going",6
oh god. threw up?,4
"no, visited little town south throw up. phoebe’s secret?",6
"oh, nancy thompson phoebe’s old massage place getting fired.",6
that’s it?! gave,0
that’s right! lose sucker!! please still marry me.,0
oh hey! audition?,0
"i’m sorry, know you?",6
doing?,6
"nothing, i’m practicing blowing i’m gonna big movie star!",5
oh! got it?!,1
"well no, yet. audition went really good.",0
for?,6
"oh, it’s big budget period movie three italian brothers come america around turn century.",6
it’s really classy!,0
"oh, director supposed next next martin scorcese.",0
next next?,6
"yeah, there’s guy chicago who’s supposed next martin scorcese, right?",6
guy’s right him.,6
hello!,0
loved me!,0
oh god!,0
"kidding me? never rent movie without it! oh. uh, okay uh let call back.",5
what’s matter?,6
want totally naked movie!,5
wow!,5
know! grandmother’s gonna see this!,0
grandma’s gonna get line.,0
oh please! big class! never even noticed me!,0
"what? course did! uh, sat next sleepy sleeperson.",5
who?,6
"oh uh, trouble remembering everyone’s name, i-i kinda came nicknames.",6
like guy side smelly von brownshirt.,6
"oh yeah. umm, nickname me?",6
"umm, no. no.",6
yes did! it?,5
"umm, it’s cutie mcpretty.",6
ohh that’s sweet!,0
"listen, gotta tell ya, i-i’m great time!",0
"y’know said might weird, whole student teacher thing, frank thought would too, it’s not.",5
mean it’s all.,6
