text,solution
"uh, yeah, i’ll take coffee. thanks, man.",6
spent hundred dollars. that’s limit. you’re screwed!,0
thought you.,6
"mean, everyone a-a",6
"okay, one thing time.",6
"well, jake saw that…he wearing women’s underwear!",5
problem.,6
"excuse me, i, bum one those?",6
"well, know got freaked hung phone.",3
"then, could’ve gone ceremony reception sidecar!",0
"oh, poor lily.",1
joey stuffing 15,6
"i’m divorced, kid!",0
"y'know ah, i-i don’t know character likes either, mean says script you’re bitch.",3
"so, kids eaten yet?",6
right.,6
"that’s it? well saw that! ohh-ohh-oh, thank you.",0
wow!,5
"okay. okay. right. help! mark, john?",6
that’s right.,0
well maybe one thing do.,6
well there’s people want marry me.,3
okay!,6
what?!,5
"well, what-what ‘cha got there?",0
can’t,3
"well, y'know, little this, little that. got date tomorrow night.",6
oh!,5
could never get woman like million years.,6
"yeah, that-that chandler cracks up.",0
"yes, there’s two martini, soo everybody",0
yeah.,6
"chandler, go, got traditional thanksgiving feast, got tomato soup, grilled cheese fixin's, family size bag funyuns.",6
not.,3
rachel.,6
"well, brought next best thing.",6
"return, 200 years now, you’ll long gone.",1
got keys?,6
really,6
"would read alone room, puzzles...",6
"right, need little lighter fluid.",6
"ok, the, uh receipt dinner nokululu oon ah ah.",6
it’s laminated!,3
"oh, it’s already closed, chris gave keys lock up-what wrong?",1
"good luck, uh, take care, huh?",1
remember duck food is?,6
hey! wanna play foosball? please?,6
"oh god!! ohh, it! i’m leaving! horrible person!",4
london!!!,5
why?,6
"know probably think said day making love socks on, isn't... isn't, me, ju- hi, machine cut again... anyway...",1
"doctor, see minute please? brother slight phobia needles.",6
"hey, knick fan, interested views fatherhood? uh, no.",3
yeah! going sing radio’s broken selfish nice voice.,3
"oh, thanks, got it. don’t!",6
ugh. ross!,4
"yes honor, are, forms, filled out.",6
"no, said baby creeps out.",6
"oh, joey, problem!",2
see?,6
"yeah, it’s catering business!",0
think somebody’s got little crush casey.,0
surprise party?,5
"hang guys, stars drag show vegas.",4
"although, hint morning sickness, i’m wearing underwear goes about……there.",6
"oh, what? it?",5
she’s saving rest divorce.,3
"mean, giant like five years younger me, y’know, think i’ll ever get there?",6
isn’t valet back porsche?,3
hey!,3
hi.,6
mean backup?,6
yeah?,6
"can't prove yet, do, going jail murder.",3
"well yeah, sure, what’s up?",6
sure!,0
"oh, we're gonna flip baby?",5
"oh okay, lift straight head!",3
what?,6
call even?!,6
least me.,6
"ah y'know, building paper route i...",6
"oh, like it? wanna know got it?",0
"oh my, oh god!",5
"noo, y'know see play you, that's all.",3
yeah works.,6
"ok, ok, fan, mean, come on, cannot her.",1
"listen, forgot address, give call?",6
good! verbal contract binding state new york!,0
"oh, baby it.",6
"look, there’s one problem though.",0
mr. major capades guy.,6
ross! talk second?,6
"now, receive doubling bonus, get uh, one card.",6
deeper.,6
"what? wait minute, didn’t pay, thought paid!",6
"sure. what? uh, showering mom?",5
"okay, made little test.",6
crazy?!,4
"look, stuff safe dry is-is, growing new stuff!",3
"no, y'know don’t close ‘cause the... keys...are there.",6
quarter?,6
remember jogging park saw really pretty bird wanted take picture—i camera!,6
know tough parent/teacher conferences be.,6
"huh, rach got say it’s gonna take lot money go date dude.",4
yeah. think draw out. then- do- he's preppy animal.,6
"ok. um, sure, that'd great.",6
"hey man, feeling better?",6
hi.,6
"hey, guys tomorrow night?",6
"oh, uh, came pick skull. well, mine, but...",6
that’s broke me?,5
saw woman breast feeding twins time. like freak show here.,6
it’s like it’s porn!,6
"right, honey, time start pushing.",6
"yeah that’s great! next that, chandler won’t look stupid.",6
"hey, joey!",0
"yeah, invite him?",6
will!,0
i'm gonna give up.,1
"okay, that's great. no, i'm- oh.",0
"i’m sorry lost money, fair square.",0
"ok, got promise never, ever tell ross told you.",6
"yes, yes, that's right...",6
fell asleep!!,3
pa-haa!! would love go you.,0
don’t know!,6
"uh, crazy? insane? live phoebe, two gonna y'know, live-living together!",5
fabutec?,6
wow! nice! manly also kind slut.,0
"guys going? come on, one game!",5
hi joey! here?,0
look you. jealous.,3
"independent, always been!",6
god!,5
"oh. oh! ma'am? excuse me, ma'am?",6
half hour?,5
"well no, yet. audition went really good.",0
what’s second part plan?,6
you’re coming entire room! i’m chandler.,3
"two, nancy know like one think agree. rachel, think?",6
"hey, hi, need ladle. got ladle?",6
seen joey?,6
i'm glad we've got adjoining rooms!,0
"oh, sure. now. happens meets somebody else gets married?",6
dreadful. felt terrible acted said wonderful things.,1
"read it? no, enjoying it?",6
"oh great! wow! yeah, it’s comfortable.",0
"well hey, i’ve got ton these!",0
"don’t know, i’ve never use one.",6
"oh god, oh god! poor monica!",5
"one, two, three.",6
"ross, human doodle!!",3
"that’s right, still baby! come people! please make room!",1
like think puppet master group.,1
no-no-no-no-no-no-no-no!!! can't come here! r-r-r-r-ross naked.,5
thanks. well one starts now.,6
oy.,0
"yeah, okay, scott!",6
"okay, thank you.",6
ask guys question? d'you ever think alan maybe.. sometimes..,6
"aw, it’s unbelievable!",5
anybody understand i'm gonna babies soon?,5
where'd get fruit four morning?,5
say stay beside,1
"ready, annabelle?",6
can't remember last time got girl take care monkey.,1
why?! how?! genius?,5
"no, way!",0
maybe!,5
flight’s hour. i-i gotta go.,1
ohh.,0
"well, ironic.",5
come on!,3
you’re upset didn’t make best friend cry?,1
mm-hm,6
"yes, fran.",6
people! last time empty yoghurt containers lying around class. let's happen again!,3
"oh, that's great.",0
"okay. uh, married.",6
"guess wouldn’t believe said kurt douglas, huh?",6
oh really? come one wearing them?,6
rude.,4
"oh! wow! uh, yeah! sounds great. i’m gonna put back pocket, pretend",0
oh!,5
time monica spent phone sad linda camp!,5
okay well that’s good know.,1
oh.,6
rachel.,6
"i’m sorry. ugh, pheebs, were, right her. y’know,",1
i'm sorry.,6
"go see doctor tomorrow, i’ll ask this.",6
define me!,3
it!,0
shouldn’t him. me.,1
"hey, blame wigging tonight!",3
two you?,2
"can, go aruba!",0
fine.,6
"ok now, remember, get museum, monet spelt m-o-n-a-y.",6
"ohh, sweet!",0
"unless, give gifts use she’s done pregnant.",0
"hey, guys, guys, see new, china cabinet?!",0
hi!,0
oh.,1
"fire alarm? oh! hi, officer—fireman, can-can help you?",5
"y’know what, don’t know comfortable going see hot sex guy girlfriend.",4
i’m pretty sure it’s gun.,6
"oh, it’s bad. it’s really bad. thing isn’t burned ass.",1
oh god.,5
tell emily love can’t imagine spending life anyone else.,3
"hey, dr. farber.",6
"no, i’m sorry. it’s foot itches like crazy.",6
god! happened you?,5
you’re gonna get sensitive it!,3
"yeah. yeah, that’s need good…pill.",6
"eight half hours aptitude tests, intelligence tests, personality tests... learn?",4
i'm gonna go date.,6
"right! i’ll try! can’t, stay chandler get settled.",6
"no-no, he's, he's docile.",6
no.,6
"ah, that’s okay, thanks.",1
hang buddy!,3
sorry...,1
"let’s ah, let’s take break, let’s cool off, okay, let’s get frozen yoghurt, something..",6
it’ll okay joe.,6
action.,6
hell cooking!,5
hey!,5
"oh, know, million?",3
"no. got knicks tickets you, me, chandler.",6
like this.,6
think doing?,6
"hand um, seven months you’re gonna something you’re gonna love guy you’ve ever gone with.",6
"sweetie, you’ve got win guy controls c.h.e.e.s.e.! you’ve got kiss serious robot ass!",6
"did, say?",2
"okay, okay, comes! look? look like guy doesn’t want get married?",6
hi roomie!,0
"oh, go tell monica wonderful brother has!",0
"hi, hi help you?",0
"oh-ho-ho, yeah!",0
"oh, god.",5
hey.,6
use already today? i’m sorry.,1
"right, gimme foot.",6
"no. said 'weren't believable human being.' so, work that.",0
"now, hold on!",3
i?,5
"well, so, play next 30 minutes write gets home.",6
shrill?! wedding back on!,3
hey!,6
one?,6
"sure, dresser missing notices.",3
joey where’s pipe holding door open?,6
"yep, wanna get married!",0
die hard,6
thanks.,6
"no, answer his.",6
are!,0
run-of-the-mill third nipple.,6
"oh yeah well, know me, babies, responsibilities, ahhh!!!",2
"really, rachel, thinking whole time.",1
"boles, she’s smooth!",6
"hey, unfair!",3
hospital city problem to—whoa!,3
"ow, ow, ow, ow, leg cramp, leg cramp, leg cramp.",3
what’s going rach?,0
"hey, guys! hey, ross, quick question ya. ready party?",0
"fun? fun? tell specifically, part fun part? where's puck?",4
"umm, hey, umm, joey's gonna telethon rest day, whole place ourselves.",6
hey!,0
pants burning up!,5
i-i trying figure why.,1
no?,3
y'know delicacy india.,6
contracts absolutely go today!,3
god! gym card?,5
"come man! listen uh, gonna squeeze perps shoes little bit lawyers up?",0
okay. i’ll give one chance change mind. got one minute.,3
all?,6
what?,5
bed together?,5
are- tanned?,5
"hey, chandler, don’t talk ranger game tomorrow?",6
"y'know gunther, go ah, go ahead, i’m-i’m talking ah,. part say name.",6
nothing! over! dammit! regularly scheduled programming!,3
hey guys i'm gonna go take walk.,6
hi.,6
know pheebs?,6
alright. let's talk reality second.,6
"good heart rach, and, and....",1
"no, it'll ok, they're pretty cool, brother's straight so...",6
"hey, pheebs?",6
"kinda, i’ve way much fun.",0
"no, let win—ross!",6
can't believe it! he's looking right us!,5
"well, quite large. i-i-i-i-i throw away.",2
yes.,6
y’know what?,6
kind of? kept none would've happened.,3
"no... mean,",6
"yeah, right!",0
"oh god, happened?",5
"ok, i've got milk go... oh! better?",3
"nooo! no, that’s true. no, best time ever! yeah, rocked world!",0
"okay, give chance win money back. okay? sudden death, one goal, $1,000.",6
"right, oh yeah.",6
"what, like people gonna come think, ""uh-oh, i'm outside again?"" course!",6
you?,5
"no! no! i-i one time! see? look! hmm, noodle soup. damnit!",3
reason goin' said could bring friend friend.,6
little old this?,3
didn’t sex.,6
call fight?,5
late?!,6
got really weird message ross. said turn,6
"come on, it.",6
"okay, okay, don’t worry, also cereals, muffins, waffles,",6
"dark, big hair, airplane earrings.",6
yep.,6
"really? god, he’s really cute.",5
"right, right.",3
always stealing from- restaurants.,0
i’m going spend one day someone whose sabotage every move.,3
"wait minute, house built radioactive waste, ancient indian burial ground? would never happen.",5
hey pheebs!,0
"no, cause made lasagne.",6
expect stay calm?!,3
oh god.,5
great!,0
forgetting invite it.,6
made sixth grade.,6
"that’s fine, actually i’m hiring committee, there’ll least one friendly face.",6
"when? today? some, lot.",5
didn’t sex.,5
ship sailed.,3
"it’s you, wonderful, amazing you.",0
"great meet guy smart funny, emotional age beyond, like eight.",0
hi joey.,6
oh,6
hi chandler.,6
"well, lost.",1
mean scared.,6
"honey, yours.",6
"okay, ah umm, ah, 8. ah, 6?",6
what?! it’s 6 o’clock!,5
never kiss kiss right now.,1
see me!,6
"well, think help.",6
yeah.,6
"yeah, we’re gonna go.",6
"no, he's gone.",6
really?,0
guys make,6
"hear say, ""du-ude?!""",3
monkeys can’t write prescriptions.,6
aim bump.,6
hey! sailing?,0
"no, eh, oh-oi, easy, hot dog!",3
it’s semi-finals…of her…botchy ball tournament.,6
"oh, awful?",1
why’s that?,6
got left ya.,6
"ten centimeters, you’re become mom.",6
"mean, wow!",5
varrrrrrrrrrom!,0
did!,3
aaron! gotta let go. guy’s hammered!,0
"no, women. well, american women. feel better now?",6
"yeah, well, y'know maybe need try little harder!",3
"no. painful. oh god, call pain-zine, little wax.",4
don’t worry! everything’s gonna okay.,6
okay. oh don’t tell monica’s pregnant frown that.,6
"well, okay, thanks!",0
are!,0
you’ll see.,6
get outta here!,5
questions?,6
here. need borrow moisturizer.,6
"well, assume i’ll take showers him, y'know, that’s true job.",6
"though said though said and, well, way get sex tonight so.",6
what?,5
"uh, don’t know.",6
sid still room.,6
"hi! hi! hi. umm, anyone seen chandler?",6
call him?,6
joey....,6
want to.,6
nobody!,3
"j-j-just relax, nobody yelled. jack calling make sure",6
"want take kiss make love right here, right now.",0
that’s kinda sad.,1
contraction!,5
"yes is! on, first name.",3
"""wanted. female roommate, non-smoker, non-ugly."" nice!",0
hey!,0
"no, no, i'm still working mine.",6
hey! it’s porsche!!,3
tell feel.,6
oh god! it’s joey tribbiani mac c.h.e.e.s.e.!!!!!!!,5
made sort inappropriate joke?,3
"oh, okay.",6
"mean, gonna without you?",1
guys thank much neither marrying us.,6
"yeah well, i’m-i’m slut.",1
"i, can’t help you.",1
"well, wanna get drink later can.",6
yeah. go home get back myself.,6
"oh, yeah. ok, thank you.",6
"ok... well, uh, joey, guess problem.",6
silly.,0
tell yourself.,6
exactly!,0
"yeah, know, birthday. here.",1
"ohh, mean, really drunk. i’m glad didn’t anything stupid.",6
thank god.,0
"bought sheets flea market? ross come on, gotta loosen purse strings little.",4
went personal property?,3
crush teacher hard!,0
"he's coming. cool, cool, cool.",3
gotta go make fake ben.,6
think might need one cup coffee.,6
"okay, doesn’t help me, went high school.",6
that's possible!,0
or-or magic!,0
dude! dude!,5
idea said.,6
"hey, didn’t make rules.",6
shut up! place hole!,3
there’s ‘or’ mind. wrong pants?!!,3
bob!,1
oh god. guys! gotta come see this! there's creep telescope!,2
"...dammit, hire girl! okay, everybody ready?",3
we're switching rooms again.,3
"okay, it’s not, it’s not.",6
"song that, pheebs?",6
monkey man?,3
oh god! you’re 30 year old virgin!,5
"uh-oh laundry's done, uh-oh, uh-oh.",6
"look, we’ve always talked babies someday.",6
even were... cornered?,6
"mrs. tedlock. looking lovely today. may say,",6
go?,6
"well, thought it’d make feel good something nice friend.",6
really?,5
we’re stop. would like coffee?,6
what?,5
"yeah-yeah, is, phone number really hot girl gave me.",0
think know what’s going here.,4
friend d-cup.,6
oh.,6
cute naked guy really starting put weight.,0
“good-bye phoebe ursula. i’ll miss you. p.s. mom lives montauk.” wrote this!,1
